GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
1901,641319.0,68752.0,0.248,0.027,42.460419,-70.946379
1902,6223953.0,235927.0,2.403,0.091,42.471039,-70.941535
1904,11712243.0,1303818.0,4.522,0.503,42.492456,-70.97393
1905,9215126.0,1194005.0,3.558,0.461,42.465998,-70.975792
1906,27966373.0,2599523.0,10.798,1.004,42.468432,-71.013946
1907,7860398.0,1107034.0,3.035,0.427,42.474145,-70.906597
1908,2708895.0,3558667.0,1.046,1.374,42.428256,-70.926041
1913,31782255.0,3783180.0,12.271,1.461,42.851293,-70.95581
1915,39081916.0,3958466.0,15.09,1.528,42.570665,-70.867583
1921,60991474.0,2202473.0,23.549,0.85,42.683108,-71.01833
1922,24845066.0,774070.0,9.593,0.299,42.757313,-70.914241
1923,34173651.0,2374949.0,13.195,0.917,42.574174,-70.950516
1929,36167008.0,5379258.0,13.964,2.077,42.64042,-70.771172
1930,67853272.0,13990373.0,26.198,5.402,42.61991,-70.681824
1937,189212.0,0.0,0.073,0.0,42.585723,-70.984051
1938,78799875.0,13687573.0,30.425,5.285,42.68386,-70.842666
1940,27313916.0,1711220.0,10.546,0.661,42.534146,-71.038333
1944,23899472.0,3211684.0,9.228,1.24,42.576636,-70.767154
1945,11353796.0,8806283.0,4.384,3.4,42.501021,-70.858841
1949,34821765.0,2702320.0,13.445,1.043,42.606666,-71.010316
1950,21625346.0,5972793.0,8.35,2.306,42.812358,-70.891095
1951,35658682.0,6837541.0,13.768,2.64,42.773351,-70.850211
1952,39817692.0,6263855.0,15.374,2.418,42.844794,-70.841499
1960,41467196.0,1461552.0,16.011,0.564,42.534279,-70.969782
1966,18108068.0,4166180.0,6.992,1.609,42.640715,-70.620248
1969,45297604.0,4371212.0,17.49,1.688,42.720873,-70.89122
1970,21008348.0,14198303.0,8.111,5.482,42.524435,-70.870859
1982,36720108.0,1913528.0,14.178,0.739,42.626223,-70.85723
1983,30835730.0,2343650.0,11.906,0.905,42.641379,-70.94344
1984,19837004.0,1248262.0,7.659,0.482,42.600633,-70.883303
1985,34828193.0,3308943.0,13.447,1.278,42.799565,-70.964428
2019,47511671.0,1427981.0,18.344,0.551,42.076682,-71.47449
2021,48657831.0,2116781.0,18.787,0.817,42.175737,-71.125385
2025,25346343.0,2758669.0,9.786,1.065,42.236444,-70.814309
2026,26522883.0,1061991.0,10.241,0.41,42.246872,-71.179462
2030,39155536.0,824634.0,15.118,0.318,42.23416,-71.291167
2032,6057759.0,155224.0,2.339,0.06,42.156882,-71.216187
2035,51406734.0,2593382.0,19.848,1.001,42.061338,-71.245802
2038,68989529.0,1014471.0,26.637,0.392,42.084858,-71.410571
2043,57442010.0,2272033.0,22.178,0.877,42.216098,-70.88127
2045,6894503.0,14225172.0,2.662,5.492,42.292253,-70.923919
2047,619345.0,21837.0,0.239,0.008,42.133914,-70.686037
2048,52060526.0,830936.0,20.101,0.321,42.017302,-71.21641
2050,75322269.0,10899223.0,29.082,4.208,42.115139,-70.710331
2052,37304674.0,607719.0,14.403,0.235,42.184599,-71.305307
2053,29900279.0,344079.0,11.545,0.133,42.156203,-71.430345
2054,31170651.0,604210.0,12.035,0.233,42.173103,-71.363756
2056,38500655.0,1289284.0,14.865,0.498,42.113664,-71.337555
2061,54245117.0,845446.0,20.944,0.326,42.164569,-70.818844
2062,26822291.0,427715.0,10.356,0.165,42.187364,-71.195971
2066,43852604.0,5682764.0,16.932,2.194,42.202273,-70.758184
2067,58731261.0,2469581.0,22.676,0.954,42.1076,-71.181828
2071,2513323.0,33448.0,0.97,0.013,42.103425,-71.273589
2072,41668554.0,969178.0,16.088,0.374,42.119006,-71.10365
2081,46411767.0,1426132.0,17.92,0.551,42.14669,-71.270532
2090,28220344.0,750982.0,10.896,0.29,42.219645,-71.216768
2093,56219578.0,2341419.0,21.707,0.904,42.052671,-71.356858
2108,353039.0,0.0,0.136,0.0,42.357757,-71.064897
2109,451168.0,292691.0,0.174,0.113,42.367032,-71.050493
2110,477072.0,234496.0,0.184,0.091,42.361962,-71.047846
2111,699955.0,43757.0,0.27,0.017,42.350518,-71.059077
2113,259756.0,0.0,0.1,0.0,42.365331,-71.055233
2114,1162702.0,296490.0,0.449,0.114,42.363174,-71.068646
2115,1833364.0,103604.0,0.708,0.04,42.337105,-71.105696
2116,1633317.0,265681.0,0.631,0.103,42.350579,-71.076397
2118,2839686.0,4897.0,1.096,0.002,42.337582,-71.070482
2119,4137556.0,0.0,1.598,0.0,42.324029,-71.085017
2120,1607482.0,0.0,0.621,0.0,42.33209,-71.096545
2121,4520353.0,23476.0,1.745,0.009,42.306267,-71.085897
2122,5270568.0,1632378.0,2.035,0.63,42.291413,-71.042158
2124,7758288.0,201636.0,2.995,0.078,42.285805,-71.070571
2125,5522670.0,799277.0,2.132,0.309,42.315682,-71.055555
2126,5390651.0,56395.0,2.081,0.022,42.274227,-71.097423
2127,5239738.0,1589877.0,2.023,0.614,42.334992,-71.039093
2128,12563923.0,2950009.0,4.851,1.139,42.361203,-71.00705
2129,3499233.0,1257507.0,1.351,0.486,42.379657,-71.061487
2130,8635266.0,328430.0,3.334,0.127,42.309174,-71.113835
2131,6699887.0,12766.0,2.587,0.005,42.284333,-71.126228
2132,11809500.0,223980.0,4.56,0.086,42.280455,-71.162017
2134,3435160.0,117712.0,1.326,0.045,42.358016,-71.128608
2135,6823679.0,572901.0,2.635,0.221,42.349688,-71.153964
2136,11893615.0,280363.0,4.592,0.108,42.255083,-71.12922
2138,7097657.0,838958.0,2.74,0.324,42.379637,-71.135152
2139,4034617.0,364769.0,1.558,0.141,42.362986,-71.103353
2140,2990308.0,53979.0,1.155,0.021,42.392157,-71.133996
2141,1665738.0,28176.0,0.643,0.011,42.3703,-71.08256
2142,719893.0,575305.0,0.278,0.222,42.361471,-71.081994
2143,3998309.0,0.0,1.544,0.0,42.381405,-71.096711
2144,2800703.0,12780.0,1.081,0.005,42.399655,-71.12255
2145,3615597.0,229489.0,1.396,0.089,42.391577,-71.08991
2148,13067430.0,98217.0,5.045,0.038,42.42938,-71.058706
2149,8866574.0,636032.0,3.423,0.246,42.405938,-71.054649
2150,5726661.0,638178.0,2.211,0.246,42.396824,-71.031348
2151,15191047.0,3296045.0,5.865,1.273,42.41829,-71.001251
2152,5108545.0,3080478.0,1.972,1.189,42.373055,-70.974807
2155,21227527.0,1473857.0,8.196,0.569,42.42384,-71.107673
2163,256728.0,32166.0,0.099,0.012,42.365915,-71.122177
2169,23234166.0,3791958.0,8.971,1.464,42.248386,-71.002279
2170,5394352.0,186181.0,2.083,0.072,42.266415,-71.015576
2171,6351390.0,4951337.0,2.452,1.912,42.293327,-71.018193
2176,12127207.0,219967.0,4.682,0.085,42.455723,-71.059019
2180,15577519.0,1633930.0,6.015,0.631,42.474208,-71.097665
2184,35617094.0,2103744.0,13.752,0.812,42.206188,-71.00232
2186,33711481.0,772291.0,13.016,0.298,42.241557,-71.082432
2188,9632918.0,378898.0,3.719,0.146,42.204579,-70.957753
2189,9858679.0,922282.0,3.806,0.356,42.209781,-70.928176
2190,18414918.0,1374552.0,7.11,0.531,42.166731,-70.952363
2191,5241514.0,2722697.0,2.024,1.051,42.243453,-70.942033
2199,148225.0,0.0,0.057,0.0,42.347476,-71.082035
2203,82171.0,0.0,0.032,0.0,42.360588,-71.058737
2210,2488785.0,1315291.0,0.961,0.508,42.347472,-71.039271
2215,1981390.0,277701.0,0.765,0.107,42.347635,-71.103082
2301,32208283.0,441561.0,12.436,0.17,42.078371,-71.042304
2302,23001975.0,65563.0,8.881,0.025,42.088907,-70.998375
2322,11115306.0,639905.0,4.292,0.247,42.132461,-71.054013
2324,70568070.0,2907453.0,27.246,1.123,41.972376,-70.978773
2330,96625591.0,6258473.0,37.307,2.416,41.875179,-70.746715
2332,61452118.0,10683150.0,23.727,4.125,42.044307,-70.706045
2333,44570802.0,842755.0,17.209,0.325,42.037278,-70.940459
2338,41364648.0,3667098.0,15.971,1.416,42.002634,-70.863706
2339,40234557.0,244425.0,15.535,0.094,42.122956,-70.85631
2341,38902840.0,1851421.0,15.02,0.715,42.050239,-70.867359
2343,18155430.0,280242.0,7.01,0.108,42.140346,-70.997861
2346,178290218.0,8194445.0,68.838,3.164,41.878004,-70.869267
2347,77154997.0,16930257.0,29.79,6.537,41.834412,-70.957166
2351,25048843.0,592945.0,9.671,0.229,42.119967,-70.957211
2356,35510067.0,819225.0,13.711,0.316,42.060532,-71.119676
2357,1246201.0,53728.0,0.481,0.021,42.054978,-71.080651
2359,56414652.0,4586637.0,21.782,1.771,42.067804,-70.805713
2360,247287344.0,34105751.0,95.478,13.168,41.882062,-70.631289
2364,48297992.0,2901408.0,18.648,1.12,41.987196,-70.741942
2366,2451504.0,69606.0,0.947,0.027,41.850984,-70.654984
2367,38023286.0,1099164.0,14.681,0.424,41.9591,-70.802753
2368,26090650.0,1519173.0,10.074,0.587,42.176092,-71.052043
2370,26721154.0,217610.0,10.317,0.084,42.130399,-70.910615
2375,37730993.0,357550.0,14.568,0.138,42.005653,-71.078019
2379,39686486.0,913622.0,15.323,0.353,42.021617,-71.026717
2382,17963922.0,59307.0,6.936,0.023,42.078974,-70.93939
2420,17050115.0,127055.0,6.583,0.049,42.457055,-71.215464
2421,25506285.0,416287.0,9.848,0.161,42.438547,-71.239573
2445,6743712.0,118344.0,2.604,0.046,42.325483,-71.135045
2446,3333461.0,11996.0,1.287,0.005,42.343499,-71.122244
2451,14307855.0,1826449.0,5.524,0.705,42.397825,-71.255701
2452,9588314.0,87629.0,3.702,0.034,42.392721,-71.213532
2453,9071556.0,738640.0,3.503,0.285,42.369542,-71.240513
2457,413238.0,0.0,0.16,0.0,42.299388,-71.274242
2458,5179032.0,79083.0,2.0,0.031,42.353585,-71.188192
2459,12961549.0,255115.0,5.004,0.099,42.314779,-71.192017
2460,3480936.0,22012.0,1.344,0.008,42.351824,-71.20849
2461,3767375.0,41434.0,1.455,0.016,42.317362,-71.206508
2462,1367330.0,58332.0,0.528,0.023,42.328708,-71.2559
2464,1460811.0,23675.0,0.564,0.009,42.312975,-71.218882
2465,5807605.0,1401.0,2.242,0.001,42.348912,-71.22633
2466,4634932.0,206791.0,1.79,0.08,42.344457,-71.248617
2467,12618382.0,142369.0,4.872,0.055,42.314321,-71.152778
2468,3837746.0,56178.0,1.482,0.022,42.328553,-71.22953
2472,10439294.0,344160.0,4.031,0.133,42.369451,-71.177925
2474,7901133.0,690224.0,3.051,0.266,42.420949,-71.15637
2476,5420031.0,191590.0,2.093,0.074,42.415637,-71.17567
2478,12026914.0,183393.0,4.644,0.071,42.395317,-71.180284
2481,14610692.0,251042.0,5.641,0.097,42.311947,-71.275517
2482,10909024.0,1043141.0,4.212,0.403,42.293099,-71.298535
2492,24678287.0,874393.0,9.528,0.338,42.276029,-71.244543
2493,43553872.0,1338250.0,16.816,0.517,42.360502,-71.303433
2494,7165811.0,221655.0,2.767,0.086,42.29949,-71.232519
2532,36958834.0,6867297.0,14.27,2.651,41.751759,-70.597552
2534,5923738.0,1492827.0,2.287,0.576,41.668942,-70.619407
2535,63120517.0,65878016.0,24.371,25.436,41.337961,-70.761674
2536,71676332.0,9035732.0,27.674,3.489,41.596305,-70.567467
2537,31606612.0,1323314.0,12.203,0.511,41.728421,-70.43581
2538,11759089.0,1201019.0,4.54,0.464,41.777363,-70.642228
2539,69445833.0,53089122.0,26.813,20.498,41.377655,-70.52208
2540,27756712.0,4540829.0,10.717,1.753,41.573881,-70.632049
2542,79586086.0,127974.0,30.728,0.049,41.707839,-70.54552
2543,25725547.0,52348180.0,9.933,20.212,41.478974,-70.766911
2553,636144.0,1769251.0,0.246,0.683,41.712526,-70.620747
2554,104371117.0,42439853.0,40.298,16.386,41.291072,-70.093329
2556,10012039.0,1185580.0,3.866,0.458,41.639445,-70.624515
2557,18612825.0,11175880.0,7.186,4.315,41.441713,-70.576143
2558,3183298.0,2714451.0,1.229,1.048,41.745017,-70.653513
2559,13032619.0,3840929.0,5.032,1.483,41.690243,-70.616283
2561,1591747.0,218387.0,0.615,0.084,41.766737,-70.540595
2562,8730844.0,782396.0,3.371,0.302,41.787209,-70.526717
2563,34225433.0,2716367.0,13.215,1.049,41.728137,-70.476549
2564,14885974.0,2816833.0,5.748,1.088,41.271934,-69.984415
2568,17230818.0,10109868.0,6.653,3.903,41.458608,-70.613479
2571,51521362.0,12466831.0,19.893,4.813,41.761187,-70.695991
2575,64746020.0,11034096.0,24.999,4.26,41.400252,-70.656934
2576,25202386.0,1098127.0,9.731,0.424,41.772221,-70.762948
2584,174589.0,0.0,0.067,0.0,41.258845,-70.007333
2601,22258203.0,2151636.0,8.594,0.831,41.657961,-70.298093
2630,10385647.0,5225393.0,4.01,2.018,41.706756,-70.31249
2631,57061256.0,7070708.0,22.031,2.73,41.747513,-70.066223
2632,18957575.0,3780155.0,7.32,1.46,41.659097,-70.346877
2633,19567166.0,12630852.0,7.555,4.877,41.689734,-69.972126
2635,14346631.0,2809147.0,5.539,1.085,41.624054,-70.439397
2637,1812593.0,77849.0,0.7,0.03,41.705726,-70.270928
2638,15369523.0,1419389.0,5.934,0.548,41.730228,-70.197398
2639,7187058.0,934597.0,2.775,0.361,41.668067,-70.136979
2641,5399951.0,589494.0,2.085,0.228,41.751246,-70.153472
2642,35952268.0,8936222.0,13.881,3.45,41.841331,-69.977436
2643,4905161.0,4656669.0,1.894,1.798,41.797777,-69.937327
2644,9222894.0,569789.0,3.561,0.22,41.683488,-70.510786
2645,43104079.0,4606789.0,16.643,1.779,41.71105,-70.057613
2646,7798642.0,801404.0,3.011,0.309,41.670596,-70.071449
2647,1226878.0,477502.0,0.474,0.184,41.630127,-70.310144
2648,24027332.0,2665940.0,9.277,1.029,41.670946,-70.41537
2649,60223543.0,10626567.0,23.252,4.103,41.616801,-70.490097
2650,3745054.0,725516.0,1.446,0.28,41.701947,-69.961375
2651,186321.0,0.0,0.072,0.0,41.875047,-70.003438
2652,20715926.0,6478250.0,7.998,2.501,42.049534,-70.094987
2653,31268727.0,13574805.0,12.073,5.241,41.769125,-69.97358
2655,16911162.0,4559312.0,6.529,1.76,41.627984,-70.392013
2657,25046220.0,12765874.0,9.67,4.929,42.059829,-70.200407
2659,5304137.0,608838.0,2.048,0.235,41.681465,-70.023537
2660,19968012.0,1370029.0,7.71,0.529,41.707699,-70.15856
2663,3658748.0,2870102.0,1.413,1.108,41.894444,-70.01218
2664,17965368.0,2264162.0,6.936,0.874,41.674727,-70.195648
2666,32936956.0,4798274.0,12.717,1.853,41.99078,-70.045714
2667,48233132.0,16144935.0,18.623,6.234,41.921997,-70.023356
2668,39334859.0,6105829.0,15.187,2.357,41.716208,-70.363097
2669,2421664.0,429153.0,0.935,0.166,41.66668,-69.989694
2670,5402747.0,1682778.0,2.086,0.65,41.660103,-70.170681
2671,5215480.0,314669.0,2.014,0.121,41.670839,-70.1134
2672,1280229.0,118006.0,0.494,0.046,41.6357,-70.313634
2673,25867507.0,6815786.0,9.988,2.632,41.655712,-70.247044
2675,23382728.0,1923995.0,9.028,0.743,41.704155,-70.231801
2702,43481932.0,2929543.0,16.788,1.131,41.785113,-71.059047
2703,69365961.0,2577259.0,26.782,0.995,41.931653,-71.294503
2713,13095107.0,18327963.0,5.056,7.076,41.441295,-70.902217
2715,29666178.0,1347564.0,11.454,0.52,41.805704,-71.157659
2717,45799641.0,2063053.0,17.683,0.797,41.760108,-70.972874
2718,26799972.0,853747.0,10.348,0.33,41.862486,-71.01169
2719,32063877.0,8673407.0,12.38,3.349,41.633619,-70.871306
2720,28159635.0,4364302.0,10.872,1.685,41.72505,-71.121329
2721,10566800.0,5106089.0,4.08,1.971,41.675125,-71.148281
2723,4136766.0,569122.0,1.597,0.22,41.692705,-71.129726
2724,4812791.0,1475462.0,1.858,0.57,41.683936,-71.1775
2725,6146865.0,6823598.0,2.373,2.635,41.720043,-71.188272
2726,14312789.0,3521176.0,5.526,1.36,41.7597,-71.144592
2738,36347611.0,15400147.0,14.034,5.946,41.704138,-70.752225
2739,44954538.0,5664707.0,17.357,2.187,41.665794,-70.814531
2740,14725585.0,2118478.0,5.686,0.818,41.637485,-70.938265
2743,47731674.0,1350798.0,18.429,0.522,41.718217,-70.901151
2744,3342653.0,1345734.0,1.291,0.52,41.606252,-70.913632
2745,26750717.0,579198.0,10.329,0.224,41.700737,-70.950546
2746,5480313.0,312026.0,2.116,0.12,41.660995,-70.940137
2747,126397742.0,3917035.0,48.802,1.512,41.664711,-71.015699
2748,58249187.0,8145033.0,22.49,3.145,41.553084,-70.971453
2760,46498000.0,1327303.0,17.953,0.512,41.972509,-71.334397
2762,28457939.0,1350451.0,10.988,0.521,42.012797,-71.336578
2763,2338179.0,30519.0,0.903,0.012,41.966866,-71.308574
2764,27445981.0,147852.0,10.597,0.057,41.851929,-71.153598
2766,72035467.0,3885982.0,27.813,1.5,41.965341,-71.18178
2767,61628993.0,782366.0,23.795,0.302,41.940996,-71.048499
2769,121557149.0,1409688.0,46.933,0.544,41.846878,-71.24487
2770,83286353.0,6264980.0,32.157,2.419,41.760864,-70.838956
2771,47611628.0,638982.0,18.383,0.247,41.839798,-71.318047
2777,58684096.0,6714018.0,22.658,2.592,41.758163,-71.214181
2779,42766349.0,2365907.0,16.512,0.913,41.838061,-71.077615
2780,85561481.0,3571871.0,33.035,1.379,41.909112,-71.118346
2790,139052301.0,26244544.0,53.688,10.133,41.599176,-71.082371
2791,2730588.0,12397.0,1.054,0.005,41.528538,-71.078091
2802,506432.0,47798.0,0.196,0.018,41.95213,-71.456233
2804,26153983.0,232901.0,10.098,0.09,41.434772,-71.769527
2806,21284106.0,18694189.0,8.218,7.218,41.734753,-71.319732
2807,23521355.0,8258226.0,9.082,3.189,41.176815,-71.577085
2808,20624694.0,113236.0,7.963,0.044,41.408251,-71.749674
2809,25420437.0,27940073.0,9.815,10.788,41.67573,-71.273331
2812,17198231.0,212746.0,6.64,0.082,41.478948,-71.652334
2813,94437253.0,14157589.0,36.462,5.466,41.394216,-71.669822
2814,115951538.0,6226198.0,44.769,2.404,41.895948,-71.700406
2815,10805284.0,247504.0,4.172,0.096,41.77463,-71.647954
2816,98053065.0,7640011.0,37.859,2.95,41.696499,-71.622662
2817,130115051.0,2601551.0,50.238,1.004,41.637083,-71.678361
2818,56526825.0,8877740.0,21.825,3.428,41.642919,-71.485719
2822,144837750.0,2388537.0,55.922,0.922,41.57021,-71.626993
2825,139861635.0,2741854.0,54.001,1.059,41.782067,-71.726833
2826,6470179.0,86972.0,2.498,0.034,41.982746,-71.653144
2827,54705609.0,1039350.0,21.122,0.401,41.698748,-71.739118
2828,12507959.0,840004.0,4.829,0.324,41.879928,-71.563999
2830,50230797.0,1330284.0,19.394,0.514,41.97493,-71.651187
2831,24900603.0,7221603.0,9.614,2.788,41.774762,-71.620289
2832,57768429.0,1401523.0,22.305,0.541,41.514717,-71.729622
2833,18297893.0,1279241.0,7.065,0.494,41.49514,-71.769633
2835,24469395.0,14503824.0,9.448,5.6,41.510088,-71.378366
2836,796200.0,3724.0,0.307,0.001,41.454681,-71.620208
2837,53176479.0,11798098.0,20.532,4.555,41.518769,-71.167247
2838,3703227.0,221915.0,1.43,0.086,41.965257,-71.476374
2839,11207819.0,408538.0,4.327,0.158,41.940757,-71.641513
2840,18728200.0,8901095.0,7.231,3.437,41.478216,-71.322375
2841,1208304.0,2286560.0,0.467,0.883,41.511864,-71.332175
2842,32873417.0,7031538.0,12.692,2.715,41.518673,-71.281685
2852,79982336.0,8726028.0,30.881,3.369,41.588565,-71.459811
2857,108120157.0,10464911.0,41.745,4.041,41.822761,-71.633605
2858,1497067.0,114285.0,0.578,0.044,41.964461,-71.651336
2859,73407528.0,3484363.0,28.343,1.345,41.959073,-71.757323
2860,13994371.0,790224.0,5.403,0.305,41.870562,-71.388681
2861,9285275.0,328782.0,3.585,0.127,41.878603,-71.353131
2863,3110997.0,200978.0,1.201,0.078,41.890064,-71.393481
2864,68423639.0,4674837.0,26.419,1.805,41.966913,-71.428933
2865,43229046.0,1893393.0,16.691,0.731,41.915455,-71.449815
2871,44133706.0,16195469.0,17.04,6.253,41.587299,-71.261246
2872,15405404.0,10794743.0,5.948,4.168,41.597055,-71.320666
2873,7272749.0,436153.0,2.808,0.168,41.533083,-71.780518
2874,39280281.0,2642485.0,15.166,1.02,41.508687,-71.481743
2875,2989259.0,16727.0,1.154,0.006,41.456486,-71.638865
2876,328105.0,383006.0,0.127,0.148,41.994278,-71.58549
2878,75315406.0,8366295.0,29.079,3.23,41.607962,-71.182556
2879,96813595.0,13051495.0,37.38,5.039,41.424019,-71.534277
2881,9360371.0,36211.0,3.614,0.014,41.478083,-71.524717
2882,33139013.0,13113677.0,12.795,5.063,41.417567,-71.471851
2885,15884000.0,6717969.0,6.133,2.594,41.725138,-71.258805
2886,38629385.0,5649771.0,14.915,2.181,41.703849,-71.455568
2888,15359538.0,3135015.0,5.93,1.21,41.747671,-71.406118
2889,22525905.0,21178503.0,8.697,8.177,41.700591,-71.376927
2891,68258967.0,12493354.0,26.355,4.824,41.361854,-71.789689
2892,70950139.0,5020650.0,27.394,1.938,41.492004,-71.594774
2893,20324074.0,602099.0,7.847,0.232,41.679006,-71.518688
2894,11226917.0,297590.0,4.335,0.115,41.444477,-71.703238
2895,20079005.0,501745.0,7.753,0.194,42.001706,-71.499949
2896,61312819.0,2047147.0,23.673,0.79,41.975186,-71.544069
2898,29915650.0,326503.0,11.55,0.126,41.51764,-71.668521
2903,4644513.0,1291069.0,1.793,0.498,41.81823,-71.409088
2904,13453522.0,304730.0,5.194,0.118,41.858334,-71.436294
2905,9711337.0,4776341.0,3.75,1.844,41.784725,-71.396103
2906,8393794.0,1775797.0,3.241,0.686,41.840169,-71.390408
2907,5700522.0,319815.0,2.201,0.123,41.798593,-71.42463
2908,8186040.0,664.0,3.161,0.0,41.839825,-71.436794
2909,8954657.0,70852.0,3.457,0.027,41.821417,-71.453215
2910,8913427.0,466288.0,3.441,0.18,41.774999,-71.435594
2911,6442486.0,100367.0,2.487,0.039,41.854888,-71.472812
2912,112446.0,0.0,0.043,0.0,41.825593,-71.402239
2914,12620691.0,1001057.0,4.873,0.387,41.814838,-71.365333
2915,14404368.0,6114845.0,5.562,2.361,41.772847,-71.354839
2916,6580498.0,1038921.0,2.541,0.401,41.842661,-71.352438
2917,55253788.0,2930076.0,21.334,1.131,41.905774,-71.523305
2919,60826698.0,2290685.0,23.485,0.884,41.82744,-71.519879
2920,23818236.0,585161.0,9.196,0.226,41.767344,-71.465508
2921,34096405.0,297431.0,13.165,0.115,41.762718,-71.515251
3031,89189761.0,1319619.0,34.436,0.51,42.874864,-71.600503
3032,65490184.0,9047569.0,25.286,3.493,42.997261,-71.363424
3033,51339604.0,934688.0,19.822,0.361,42.749263,-71.67567
3034,85426310.0,933895.0,32.983,0.361,43.056895,-71.340634
3036,67415375.0,316619.0,26.029,0.122,42.98453,-71.255104
3037,124621141.0,3123783.0,48.116,1.206,43.141274,-71.248197
3038,92858033.0,2119582.0,35.853,0.818,42.887613,-71.282047
3042,67255322.0,478266.0,25.967,0.185,43.054187,-71.084193
3043,80593056.0,1458950.0,31.117,0.563,42.997,-71.817788
